1,703654,Know Yourself,https://genius.com/Drake-know-yourself-lyrics,/Drake-know-yourself-lyrics,https://images.genius.com/32c2f93dcc198154a992dd60a1c588c7.1000x1000x1.jpg,57,1079,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/26839ce54071e9c7a91ee3079cb5b7aa.640x640x1.jpg
1,2266961,Back to Back,https://genius.com/Drake-back-to-back-lyrics,/Drake-back-to-back-lyrics,https://images.genius.com/8c6a8d757b3ac293ef31e3d96e013cd5.1000x1000x1.jpg,23,1273,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/26839ce54071e9c7a91ee3079cb5b7aa.640x640x1.jpg
1,196551,All Me,https://genius.com/Drake-all-me-lyrics,/Drake-all-me-lyrics,https://images.genius.com/7f843805fe1e72b35f00f412edd24f8d.1000x1000x1.jpg,84,498,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/26839ce54071e9c7a91ee3079cb5b7aa.640x640x1.jpg
1,2890553,Fake Love,https://genius.com/Drake-fake-love-lyrics,/Drake-fake-love-lyrics,https://images.genius.com/ba45a8086a709c65ed46461931e2ea43.1000x664x1.jpg,5,179,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/26839ce54071e9c7a91ee3079cb5b7aa.640x640x1.jpg
1,156640,0 to 100 / The Catch Up,https://genius.com/Drake-0-to-100-the-catch-up-lyrics,/Drake-0-to-100-the-catch-up-lyrics,https://images.rapgenius.com/714d02980ef0059d06507a45d5f0b645.600x600x1.jpg,41,2533,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/26839ce54071e9c7a91ee3079cb5b7aa.640x640x1.jpg
1,2469694,Blue Ain't Your Color,https://genius.com/Keith-urban-blue-aint-your-color-lyrics,/Keith-urban-blue-aint-your-color-lyrics,https://images.genius.com/64888da2498090ca0a56d59dd84c8cc2.1000x1000x1.jpg,5,8,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,3299272,Female,https://genius.com/Keith-urban-female-lyrics,/Keith-urban-female-lyrics,https://images.genius.com/d07daf01b6b5a89fec3f8d545aaff5a2.939x939x1.jpg,6,8,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,2035913,"John Cougar, John Deere, John 3:16",https://genius.com/Keith-urban-john-cougar-john-deere-john-3-16-lyrics,/Keith-urban-john-cougar-john-deere-john-3-16-lyrics,https://images.genius.com/2cff663f13c0da1036b9507741bd6d7c.1000x1000x1.jpg,26,26,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,2467849,The Fighter,https://genius.com/Keith-urban-the-fighter-lyrics,/Keith-urban-the-fighter-lyrics,https://images.genius.com/5fc8c4ffd3f9572fa1f69bbdde783230.630x630x1.jpg,2,4,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,3447700,Parallel Line,https://genius.com/Keith-urban-parallel-line-lyrics,/Keith-urban-parallel-line-lyrics,https://images.genius.com/6bc036fa8313c9b3248c3bed8fafab5e.1000x1000x1.jpg,0,,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,2330681,Break on Me,https://genius.com/Keith-urban-break-on-me-lyrics,/Keith-urban-break-on-me-lyrics,https://images.rapgenius.com/2e09df3ab13095d48f5d56d2b7a05006.700x700x1.jpg,13,2,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,3591950,Coming Home,https://genius.com/Keith-urban-coming-home-lyrics,/Keith-urban-coming-home-lyrics,https://images.genius.com/ece2b86d621d9bdafc653f0169b784a5.1000x1000x1.jpg,1,2,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,2447085,Wasted Time,https://genius.com/Keith-urban-wasted-time-lyrics,/Keith-urban-wasted-time-lyrics,https://images.rapgenius.com/9fd5009b0dd247c57342255c52cf44fd.1000x1000x1.jpg,10,,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,3633459,Drop Top,https://genius.com/Keith-urban-drop-top-lyrics,/Keith-urban-drop-top-lyrics,https://images.genius.com/c0d2b91becbb13c48c23392eecec8226.960x960x1.jpg,0,,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,3633461,Horses,https://genius.com/Keith-urban-horses-lyrics,/Keith-urban-horses-lyrics,https://images.genius.com/c0d2b91becbb13c48c23392eecec8226.960x960x1.jpg,0,,22760,Keith Urban,https://genius.com/artists/Keith-urban,https://images.genius.com/5985a977a78b12faec0fe7cb967ec168.400x400x1.jpg
1,53152,Thinkin Bout You,https://genius.com/Frank-ocean-thinkin-bout-you-lyrics,/Frank-ocean-thinkin-bout-you-lyrics,https://images.genius.com/e5059514cb6c6e879943267000e75165.1000x1000x1.jpg,5,360,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,78967,Pink Matter,https://genius.com/Frank-ocean-pink-matter-lyrics,/Frank-ocean-pink-matter-lyrics,https://images.genius.com/bddd20902232f3ff0f1d691d90affcc9.1000x1000x1.jpg,32,241,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,2842072,Nights,https://genius.com/Frank-ocean-nights-lyrics,/Frank-ocean-nights-lyrics,https://images.genius.com/ccc0894094b9a3cbb47a45ec0c69b1f0.1000x1000x1.jpg,35,179,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,77191,Pyramids,https://genius.com/Frank-ocean-pyramids-lyrics,/Frank-ocean-pyramids-lyrics,https://images.genius.com/bddd20902232f3ff0f1d691d90affcc9.1000x1000x1.jpg,36,237,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,78960,Super Rich Kids,https://genius.com/Frank-ocean-super-rich-kids-lyrics,/Frank-ocean-super-rich-kids-lyrics,https://images.genius.com/bddd20902232f3ff0f1d691d90affcc9.1000x1000x1.jpg,40,236,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,2842065,Ivy,https://genius.com/Frank-ocean-ivy-lyrics,/Frank-ocean-ivy-lyrics,https://images.genius.com/ccc0894094b9a3cbb47a45ec0c69b1f0.1000x1000x1.jpg,11,106,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,2842074,Self Control,https://genius.com/Frank-ocean-self-control-lyrics,/Frank-ocean-self-control-lyrics,https://images.genius.com/ccc0894094b9a3cbb47a45ec0c69b1f0.1000x1000x1.jpg,13,110,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,2841610,Nikes,https://genius.com/Frank-ocean-nikes-lyrics,/Frank-ocean-nikes-lyrics,https://images.genius.com/2a7808470566538038ee8e5c9169d8cc.800x447x1.jpg,31,176,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,3019198,Chanel,https://genius.com/Frank-ocean-chanel-lyrics,/Frank-ocean-chanel-lyrics,https://images.genius.com/b996e124dfe8fc385a9261f2c084c22b.1000x625x1.png,23,187,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,78966,Bad Religion,https://genius.com/Frank-ocean-bad-religion-lyrics,/Frank-ocean-bad-religion-lyrics,https://images.genius.com/4ab0e638c30751a3edfe0143e5337c68.1000x1000x1.jpg,18,132,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
1,3616146,MANTRA,https://genius.com/Bring-me-the-horizon-mantra-lyrics,/Bring-me-the-horizon-mantra-lyrics,https://images.genius.com/467631076e3dc4d9979cb719428a0417.1000x333x1.jpg,8,27,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,548384,Drown,https://genius.com/Bring-me-the-horizon-drown-lyrics,/Bring-me-the-horizon-drown-lyrics,https://images.genius.com/601d433a56b0780f79f73619cbc55dd8.1000x625x1.jpg,16,171,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,2174634,Happy Song,https://genius.com/Bring-me-the-horizon-happy-song-lyrics,/Bring-me-the-horizon-happy-song-lyrics,https://images.genius.com/601d433a56b0780f79f73619cbc55dd8.1000x625x1.jpg,10,84,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,2291901,Follow You,https://genius.com/Bring-me-the-horizon-follow-you-lyrics,/Bring-me-the-horizon-follow-you-lyrics,https://images.genius.com/601d433a56b0780f79f73619cbc55dd8.1000x625x1.jpg,6,34,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,2261403,Throne,https://genius.com/Bring-me-the-horizon-throne-lyrics,/Bring-me-the-horizon-throne-lyrics,https://images.genius.com/601d433a56b0780f79f73619cbc55dd8.1000x625x1.jpg,10,68,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,2291900,Doomed,https://genius.com/Bring-me-the-horizon-doomed-lyrics,/Bring-me-the-horizon-doomed-lyrics,https://images.genius.com/601d433a56b0780f79f73619cbc55dd8.1000x625x1.jpg,9,21,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,2288669,True Friends,https://genius.com/Bring-me-the-horizon-true-friends-lyrics,/Bring-me-the-horizon-true-friends-lyrics,https://images.genius.com/601d433a56b0780f79f73619cbc55dd8.1000x625x1.jpg,11,20,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,2291904,Avalanche,https://genius.com/Bring-me-the-horizon-avalanche-lyrics,/Bring-me-the-horizon-avalanche-lyrics,https://images.genius.com/601d433a56b0780f79f73619cbc55dd8.1000x625x1.jpg,6,17,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,123828,Can You Feel My Heart,https://genius.com/Bring-me-the-horizon-can-you-feel-my-heart-lyrics,/Bring-me-the-horizon-can-you-feel-my-heart-lyrics,https://images.rapgenius.com/46a8512f033cf10c6e67fc1583c27045.1000x563x1.jpg,5,87,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,123839,Sleepwalking,https://genius.com/Bring-me-the-horizon-sleepwalking-lyrics,/Bring-me-the-horizon-sleepwalking-lyrics,https://images.genius.com/882f177c5e93cecf76c701f974b0402f.1000x563x1.jpg,5,77,32137,Bring Me The Horizon,https://genius.com/artists/Bring-me-the-horizon,https://images.genius.com/8f793e7bfd0dca85fa16d7925553ca86.960x960x1.jpg
1,3707302,New Light,https://genius.com/John-mayer-new-light-lyrics,/John-mayer-new-light-lyrics,https://images.genius.com/57af3ca3381300c9be529cce62310029.1000x667x1.jpg,6,22,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,3052877,In the Blood,https://genius.com/John-mayer-in-the-blood-lyrics,/John-mayer-in-the-blood-lyrics,https://images.genius.com/a64eea0c361b6b02f4b7423adf80bb6e.1000x992x1.jpg,4,3,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,147491,Slow Dancing in a Burning Room,https://genius.com/John-mayer-slow-dancing-in-a-burning-room-lyrics,/John-mayer-slow-dancing-in-a-burning-room-lyrics,https://images.genius.com/fb080e0b9fef2a27c853bb2b93f74eb2.300x300x1.png,9,50,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,2948350,Moving On and Getting Over,https://genius.com/John-mayer-moving-on-and-getting-over-lyrics,/John-mayer-moving-on-and-getting-over-lyrics,https://images.genius.com/54aea343a17595ffe78abe34c08838c6.1000x1000x1.jpg,10,3,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,203977,Wildfire Interlude,https://genius.com/John-mayer-wildfire-interlude-lyrics,/John-mayer-wildfire-interlude-lyrics,https://s3.amazonaws.com/rapgenius/john-mayer-to-release-album-paradise-valley-in-august.jpg,10,17,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,3052880,Rosie,https://genius.com/John-mayer-rosie-lyrics,/John-mayer-rosie-lyrics,https://images.genius.com/54aea343a17595ffe78abe34c08838c6.1000x1000x1.jpg,3,1,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,81670,Daughters,https://genius.com/John-mayer-daughters-lyrics,/John-mayer-daughters-lyrics,https://images.genius.com/cc9d7797167f646b6e61d13e11a3b6d0.1000x1000x1.jpg,15,22,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,3000340,Still Feel Like Your Man,https://genius.com/John-mayer-still-feel-like-your-man-lyrics,/John-mayer-still-feel-like-your-man-lyrics,https://images.genius.com/a64eea0c361b6b02f4b7423adf80bb6e.1000x992x1.jpg,9,3,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,106619,Gravity,https://genius.com/John-mayer-gravity-lyrics,/John-mayer-gravity-lyrics,https://images.genius.com/fb080e0b9fef2a27c853bb2b93f74eb2.300x300x1.png,4,54,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,3000350,Emoji of a Wave,https://genius.com/John-mayer-emoji-of-a-wave-lyrics,/John-mayer-emoji-of-a-wave-lyrics,https://images.genius.com/a64eea0c361b6b02f4b7423adf80bb6e.1000x992x1.jpg,7,4,488,John Mayer,https://genius.com/artists/John-mayer,https://images.genius.com/bfbd01d82bb0cb86096ce69784cfb3ba.1000x1000x1.jpg
1,235729,Rap God,https://genius.com/Eminem-rap-god-lyrics,/Eminem-rap-god-lyrics,https://images.genius.com/f34a7aec842b1690e09b6c1a71706b03.1000x1000x1.png,122,5818,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,3958196,Killshot,https://genius.com/Eminem-killshot-lyrics,/Eminem-killshot-lyrics,https://images.genius.com/6d5a39052f6a0b63e30af6681e0010f1.1000x563x1.jpg,58,1405,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,235732,The Monster,https://genius.com/Eminem-the-monster-lyrics,/Eminem-the-monster-lyrics,https://images.genius.com/f8e3befb0dfae2eaa6833b4374f1b372.1000x1000x1.png,43,806,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,207,Lose Yourself,https://genius.com/Eminem-lose-yourself-lyrics,/Eminem-lose-yourself-lyrics,https://images.genius.com/ce61c1b2664c5952984e30f9b59f1346.1000x1000x1.png,42,1110,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,3930546,The Ringer,https://genius.com/Eminem-the-ringer-lyrics,/Eminem-the-ringer-lyrics,https://images.genius.com/160b53c324c4cdeb709b605d3a591598.1000x1000x1.png,50,567,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,3930558,Lucky You,https://genius.com/Eminem-lucky-you-lyrics,/Eminem-lucky-you-lyrics,https://images.genius.com/7c842838d19e1201f908e81740f48e5c.1000x563x1.jpg,37,505,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,3350680,River,https://genius.com/Eminem-river-lyrics,/Eminem-river-lyrics,https://images.genius.com/2916349e8043b8a2f4a43c9a19eb06e4.1000x1000x1.jpg,13,416,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,210094,Berzerk,https://genius.com/Eminem-berzerk-lyrics,/Eminem-berzerk-lyrics,https://images.genius.com/a47bb228d28fd8a0e6e73abfabef7832.1000x1000x1.jpg,57,417,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,3930594,Venom (Music from the Motion Picture),https://genius.com/Eminem-venom-music-from-the-motion-picture-lyrics,/Eminem-venom-music-from-the-motion-picture-lyrics,https://images.genius.com/2e3928d50f8c1bd87615d71a594804df.1000x563x1.jpg,30,431,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,3930586,Fall,https://genius.com/Eminem-fall-lyrics,/Eminem-fall-lyrics,https://images.genius.com/d384d90186921d2df3617ffb6dde27ed.1000x563x1.jpg,31,256,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
1,4063065,"​thank u, next",https://genius.com/Ariana-grande-thank-u-next-lyrics,/Ariana-grande-thank-u-next-lyrics,https://images.genius.com/f1a498312aa81216bd983a0def533f80.1000x1000x1.jpg,10,287,26507,Ariana Grande,https://genius.com/artists/Ariana-grande,https://images.genius.com/f020185ef3e44f2c1c7a86ed8aae4c99.900x900x1.jpg
1,3681280,​God is a woman,https://genius.com/Ariana-grande-god-is-a-woman-lyrics,/Ariana-grande-god-is-a-woman-lyrics,https://images.genius.com/4ce400230c1a7c341bd83d8b5c5f8772.1000x1000x1.jpg,9,298,26507,Ariana Grande,https://genius.com/artists/Ariana-grande,https://images.genius.com/f020185ef3e44f2c1c7a86ed8aae4c99.900x900x1.jpg
1,2457495,Side to Side,https://genius.com/Ariana-grande-side-to-side-lyrics,/Ariana-grande-side-to-side-lyrics,https://images.genius.com/aaceff4fb3a4e4f2b7626a4a4d177938.640x422x1.jpg,20,96,26507,Ariana Grande,https://genius.com/artists/Ariana-grande,https://images.genius.com/f020185ef3e44f2c1c7a86ed8aae4c99.900x900x1.jpg
1,3649172,​​no tears left to cry,https://genius.com/Ariana-grande-no-tears-left-to-cry-lyrics,/Ariana-grande-no-tears-left-to-cry-lyrics,https://images.genius.com/9ea6c6b588afc1035ecb398f4b3291a6.1000x1000x1.jpg,9,243,26507,Ariana Grande,https://genius.com/artists/Ariana-grande,https://images.genius.com/f020185ef3e44f2c1c7a86ed8aae4c99.900x900x1.jpg
1,3681287,​​breathin,https://genius.com/Ariana-grande-breathin-lyrics,/Ariana-grande-breathin-lyrics,https://images.genius.com/79ba687f1d1eb0fbebcde2aeda7c211f.939x939x1.jpg,8,110,26507,Ariana Grande,https://genius.com/artists/Ariana-grande,https://images.genius.com/f020185ef3e44f2c1c7a86ed8aae4c99.900x900x1.jpg
1,3788156,​pete davidson,https://genius.com/Ariana-grande-pete-davidson-lyrics,/Ariana-grande-pete-davidson-lyrics,https://images.genius.com/49f67bea2f0a72f8a8448c28b4964667.1000x1000x1.jpg,5,37,26507,Ariana Grande,https://genius.com/artists/Ariana-grande,https://images.genius.com/f020185ef3e44f2c1c7a86ed8aae4c99.900x900x1.jpg
1,486355,Bang Bang,https://genius.com/Jessie-j-ariana-grande-and-nicki-minaj-bang-bang-lyrics,/Jessie-j-ariana-grande-and-nicki-minaj-bang-bang-lyrics,https://images.genius.com/ddba7b9396e83446ec93aa03add39df6.300x300x1.png,27,689,1212411,"Jessie J, Ariana Grande & Nicki Minaj",https://genius.com/artists/Jessie-j-ariana-grande-and-nicki-minaj,https://images.genius.com/e4301f7a8cf25c6f06b44f1cd6b86706.1000x1000x1.jpg
1,3681276,​R.E.M,https://genius.com/Ariana-grande-rem-lyrics,/Ariana-grande-rem-lyrics,https://images.genius.com/49f67bea2f0a72f8a8448c28b4964667.1000x1000x1.jpg,10,63,26507,Ariana Grande,https://genius.com/artists/Ariana-grande,https://images.genius.com/f020185ef3e44f2c1c7a86ed8aae4c99.900x900x1.jpg
1,2437285,Let Me Love You,https://genius.com/Ariana-grande-let-me-love-you-lyrics,/Ariana-grande-let-me-love-you-lyrics,https://images.genius.com/8060fd54be290b3976afaeaf3f3e7c5c.1000x659x1.jpg,15,63,26507,Ariana Grande,https://genius.com/artists/Ariana-grande,https://images.genius.com/f020185ef3e44f2c1c7a86ed8aae4c99.900x900x1.jpg
